beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score
"Dark Arts","Magic Rock Brewing","Stout - English",6,0,,,,,,,,3.25,"2016-09-14 21:51:15",https://untappd.com/c/360253043,https://untappd.com/beer/60245,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,360253043,60245,13156,,3.73,3.73
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.5,"2016-09-17 15:12:37",https://untappd.com/c/361253474,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,361253474,10839,241,,2.75,2.76
"Amber Bitter","Banks's Beer","English Bitter",3.8,0,,,,,,,,2,"2016-09-17 20:01:48",https://untappd.com/c/361421570,https://untappd.com/beer/21345,https://untappd.com/brewery/11798,England,Wolverhampton,"West Midlands Combined Authority",,,,361421570,21345,11798,,3.14,3.15
"Chili Hammer",BrewDog,"Spiced / Herbed Beer",7.2,250,"Interesting, nice chill burn, mixed with the usual hoppage",,,,,,,3.5,"2016-09-18 17:53:18",https://untappd.com/c/361983649,https://untappd.com/beer/1726926,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,361983649,1726926,241,,3.59,3.59
"Nice Weather","Dancing Duck","English Bitter",4.1,0,,"The Bumble Inn",Peterborough,Peterborough,"United Kingdom",52.5752,-0.244806,3.5,"2016-09-21 22:30:01",https://untappd.com/c/362808671,https://untappd.com/beer/110418,https://untappd.com/brewery/7100,England,Derby,England,,,,362808671,110418,7100,,3.5,3.52
"Dark Arts","Magic Rock Brewing","Stout - English",6,0,,"The Bumble Inn",Peterborough,Peterborough,"United Kingdom",52.5752,-0.244806,3.25,"2016-09-21 22:30:26",https://untappd.com/c/362808815,https://untappd.com/beer/60245,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,362808815,60245,13156,,3.73,3.73
"Chili Hammer",BrewDog,"Spiced / Herbed Beer",7.2,250,,,,,,,,3.5,"2016-09-21 22:30:32",https://untappd.com/c/362808837,https://untappd.com/beer/1726926,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,362808837,1726926,241,,3.59,3.59
"TEA (Traditional English Ale)","Hogs Back Brewery","Traditional Ale",4.2,0,,,,,,,,3,"2016-09-21 22:31:05",https://untappd.com/c/362808991,https://untappd.com/beer/18485,https://untappd.com/brewery/2774,England,Tongham,Surrey,,,,362808991,18485,2774,,3.41,3.41
"Vanilla Stout","Binghams Brewery","Stout - Other",5,0,"Not bad but not beer of Britain worthy",,,,,,,3.75,"2016-09-25 18:32:06",https://untappd.com/c/364599928,https://untappd.com/beer/52452,https://untappd.com/brewery/6299,England,Ruscombe,Berkshire,,,,364599928,52452,6299,,3.84,3.82
"Common Grounds","Magic Rock Brewing","Porter - Coffee",5.4,0,"Best coffee porter of 2016",,,,,,,3.75,"2016-09-25 18:33:52",https://untappd.com/c/364600731,https://untappd.com/beer/1327084,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,364600731,1327084,13156,,3.76,3.76
Inhaler,"Magic Rock Brewing","IPA - Session / India Session Ale",4.5,0,,,,,,,,3.25,"2016-09-25 18:34:13",https://untappd.com/c/364600906,https://untappd.com/beer/1442126,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,364600906,1442126,13156,,3.71,3.71
"Patrons Project 1.03 // Coffee Porter (Cerro de Jesús) // Northern Star // Tom Joy // Fire and Passion","Northern Monk","Porter - Coffee",7.4,20,"Complex coffee notes give this a interesting base over the top with Orange. Excellent aroma, horrible finish.. Not to my liking",,,,,,,1.5,"2016-09-25 18:39:30",https://untappd.com/c/364603624,https://untappd.com/beer/1712004,https://untappd.com/brewery/71828,England,Leeds,"West Yorkshire",,,,364603624,1712004,71828,,4,3.91
"Common Grounds","Magic Rock Brewing","Porter - Coffee",5.4,0,,,,,,,,3.75,"2016-09-29 20:06:17",https://untappd.com/c/365648178,https://untappd.com/beer/1327084,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,365648178,1327084,13156,,3.76,3.76
TangleFoot,"Badger Beers (Hall & Woodhouse)","Golden Ale",5,0,,"Islington Assembly Hall",Islington,"Greater London","United Kingdom",51.5416,-0.102744,2.75,"2016-09-29 20:06:48",https://untappd.com/c/365648329,https://untappd.com/beer/29338,https://untappd.com/brewery/1752,England,"Blandford St Mary",Dorset,,,,365648329,29338,1752,,3.36,3.37
"Session IPA","Fourpure Brewing Co","IPA - Session / India Session Ale",4.2,42,,,,,,,,3,"2016-10-03 12:57:32",https://untappd.com/c/367471318,https://untappd.com/beer/487661,https://untappd.com/brewery/86957,England,Bermondsey,London,,,,367471318,487661,86957,,3.54,3.54
"Old Brewery Bitter","Samuel Smith","English Bitter",4,0,,,,,,,,3.5,"2016-10-03 12:58:01",https://untappd.com/c/367471341,https://untappd.com/beer/7026,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",,,,367471341,7026,1099,,3.45,3.46
"Nelson's Revenge","Woodforde's Ltd","English Bitter",4.5,0,,,,,,,,2.75,"2016-10-03 12:58:17",https://untappd.com/c/367471355,https://untappd.com/beer/33086,https://untappd.com/brewery/1373,England,"Woodbastwick, Norwich",Norfolk,,,,367471355,33086,1373,,3.47,3.49
Cwtch,"Tiny Rebel Brewing Co","Red Ale - Other",4.6,50,,,,,,,,3.5,"2016-10-03 15:25:02",https://untappd.com/c/367478072,https://untappd.com/beer/184144,https://untappd.com/brewery/16039,Wales,"Newport Docks",Newport,,,,367478072,184144,16039,,3.62,3.63
"Dark Arts","Magic Rock Brewing","Stout - English",6,0,,,,,,,,3.25,"2016-10-03 22:29:14",https://untappd.com/c/367540199,https://untappd.com/beer/60245,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,367540199,60245,13156,,3.73,3.73
"Peroni Nastro Azzurro","Birra Peroni","Lager - Euro",5.1,0,,,,,,,,2.25,"2016-10-03 22:29:33",https://untappd.com/c/367540291,https://untappd.com/beer/7427,https://untappd.com/brewery/1921,Italy,Roma,Roma,,,,367540291,7427,1921,,3.14,3.14
"Torpedo Extra IPA","Sierra Nevada Brewing Co.","IPA - American",7.2,65,,,,,,,,3.5,"2016-10-03 22:30:02",https://untappd.com/c/367540400,https://untappd.com/beer/4997,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,367540400,4997,1142,,3.75,3.75
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.5,"2016-10-04 22:24:36",https://untappd.com/c/367740070,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,367740070,10839,241,,2.75,2.76
"Neck Oil",Beavertown,"IPA - Session / India Session Ale",4.3,31,,,,,,,,3,"2016-10-04 22:27:02",https://untappd.com/c/367740657,https://untappd.com/beer/136656,https://untappd.com/brewery/24735,England,"Tottenham Hale",London,,,,367740657,136656,24735,,3.71,3.71
"London Pride","Fuller, Smith & Turner ","English Bitter",4.1,0,,,,,,,,3.5,"2016-10-04 22:27:28",https://untappd.com/c/367740766,https://untappd.com/beer/2762,https://untappd.com/brewery/3296,England,London,"Greater London",,,,367740766,2762,3296,,3.42,3.42
"Black Sheep Ale","Black Sheep","English Bitter",4.4,0,,,,,,,,3,"2016-10-04 22:27:46",https://untappd.com/c/367740854,https://untappd.com/beer/23059,https://untappd.com/brewery/134,England,Masham,"North Yorkshire",,,,367740854,23059,134,,3.4,3.4
"Dark Arts","Magic Rock Brewing","Stout - English",6,0,,,,,,,,3.25,"2016-10-04 22:27:58",https://untappd.com/c/367740905,https://untappd.com/beer/60245,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,367740905,60245,13156,,3.73,3.73
"Coors Light","Coors Brewing Company","Lager - American Light",4.2,10,,,,,,,,1.5,"2016-10-05 21:53:08",https://untappd.com/c/367963291,https://untappd.com/beer/3834,https://untappd.com/brewery/399,"United States",Golden,CO,,,,367963291,3834,399,,2.36,2.36
Citra,"Oakham Ales","Golden Ale",4.2,0,,,,,,,,2.75,"2016-10-05 21:54:07",https://untappd.com/c/367963575,https://untappd.com/beer/14646,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,367963575,14646,931,,3.67,3.67
Inferno,"Oakham Ales","Golden Ale",4,0,,,,,,,,2.25,"2016-10-06 17:51:33",https://untappd.com/c/368169023,https://untappd.com/beer/14764,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,368169023,14764,931,,3.49,3.49
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.5,"2016-10-08 11:56:25",https://untappd.com/c/369012930,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,369012930,10839,241,,2.75,2.76
"Bloody Notorious",Beavertown,"IPA - Imperial / Double",9.1,0,Underwhelming,,,,,,,3.5,"2016-10-08 11:57:02",https://untappd.com/c/369012991,https://untappd.com/beer/1601393,https://untappd.com/brewery/24735,England,"Tottenham Hale",London,,,,369012991,1601393,24735,,4.15,4.11
Cannonball,"Magic Rock Brewing","IPA - American",7.4,60,,,,,,,,2.25,"2016-10-08 11:57:18",https://untappd.com/c/369013013,https://untappd.com/beer/61315,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,369013013,61315,13156,,3.87,3.86
"JHB (Jeffrey Hudson Bitter)","Oakham Ales","English Bitter",4.2,0,,,,,,,,3,"2016-10-13 22:01:43",https://untappd.com/c/370969204,https://untappd.com/beer/53755,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,370969204,53755,931,,3.47,3.47
"Ruby Red","Woodforde's Ltd","Traditional Ale",4.4,0,,,,,,,,2.75,"2016-10-13 22:02:57",https://untappd.com/c/370969568,https://untappd.com/beer/1396276,https://untappd.com/brewery/1373,England,"Woodbastwick, Norwich",Norfolk,,,,370969568,1396276,1373,,3.5,3.64
"Dark Arts","Magic Rock Brewing","Stout - English",6,0,,,,,,,,3.25,"2016-10-13 22:03:39",https://untappd.com/c/370969778,https://untappd.com/beer/60245,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,370969778,60245,13156,,3.73,3.73
Rapture,"Magic Rock Brewing","Red Ale - American Amber / Red",4.6,0,,,,,,,,2.75,"2016-10-13 22:04:00",https://untappd.com/c/370969873,https://untappd.com/beer/62903,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,370969873,62903,13156,,3.61,3.62
"Headland Red","Wold Top Brewery ","Red Ale - American Amber / Red",4.3,0,,,,,,,,3,"2016-10-16 21:03:29",https://untappd.com/c/372555840,https://untappd.com/beer/148682,https://untappd.com/brewery/9144,England,Driffield,"East Riding of Yorkshire",,,,372555840,148682,9144,,3.33,3.36
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2016-10-19 21:47:20",https://untappd.com/c/373268415,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,373268415,10839,241,,2.75,2.76
"Studio Vienna","Signature Brew","Lager - Vienna",5.2,30,,,,,,,,3.25,"2016-10-20 22:57:05",https://untappd.com/c/373561429,https://untappd.com/beer/1332248,https://untappd.com/brewery/23517,England,"London Borough of Waltham Forest",London,,,,373561429,1332248,23517,,3.31,3.38
"High Wire Grapefruit","Magic Rock Brewing","Pale Ale - American",5.5,35,,,,,,,,4,"2016-10-20 22:57:45",https://untappd.com/c/373561712,https://untappd.com/beer/1127731,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,373561712,1127731,13156,,3.64,3.64
"Session IPA","Fourpure Brewing Co","IPA - Session / India Session Ale",4.2,42,,,,,,,,3,"2016-10-21 20:36:26",https://untappd.com/c/373890396,https://untappd.com/beer/487661,https://untappd.com/brewery/86957,England,Bermondsey,London,,,,373890396,487661,86957,,3.54,3.54
"Morland Old Speckled Hen","Greene King","Extra Special / Strong Bitter",5,0,Hmmm,,,,,,,2,"2016-10-21 22:00:23",https://untappd.com/c/373939397,https://untappd.com/beer/3121,https://untappd.com/brewery/612,England,"Bury St Edmunds",Suffolk,,,,373939397,3121,612,,3.36,3.36
ESB,"Fuller, Smith & Turner ","Extra Special / Strong Bitter",5.5,40,"Served out of a faux gravity machine. Hmm","The Hop Blossom",Farnham,Surrey,"United Kingdom",51.2155,-0.801017,3,"2016-10-22 12:56:48",https://untappd.com/c/374291399,https://untappd.com/beer/5455,https://untappd.com/brewery/3296,England,London,"Greater London",,,,374291399,5455,3296,,3.55,3.55
"Red Fox","Fuller, Smith & Turner ","Red Ale - Other",4.3,0,"Fruity, well balanced. Slightly bitter good on the finish. Not exceptional but not bad","The Hop Blossom",Farnham,Surrey,"United Kingdom",51.2155,-0.801017,3,"2016-10-22 13:45:51",https://untappd.com/c/374298431,https://untappd.com/beer/76473,https://untappd.com/brewery/3296,England,London,"Greater London",,,,374298431,76473,3296,,3.35,3.36
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.5,"2016-10-28 18:20:05",https://untappd.com/c/376400693,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,376400693,10839,241,,2.75,2.76
"Triple XB (XXXB)",Batemans,"Extra Special / Strong Bitter",4.8,0,,,,,,,,3.25,"2016-10-28 18:20:26",https://untappd.com/c/376400822,https://untappd.com/beer/34066,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,376400822,34066,8151,,3.43,3.45
"Proper Job","St Austell Brewery","IPA - English",4.5,0,,,,,,,,3.5,"2016-10-28 18:20:45",https://untappd.com/c/376400932,https://untappd.com/beer/5513,https://untappd.com/brewery/1186,England,"St. Austell",Cornwall,,,,376400932,5513,1186,,3.49,3.5
"Vermont ESB Special Edition - Hibernate","Cloudwater Brew Co.","Extra Special / Strong Bitter",6.5,0,Wow,,,,,,,4,"2016-11-04 23:57:56",https://untappd.com/c/379157224,https://untappd.com/beer/1430637,https://untappd.com/brewery/189896,England,Manchester,Lancashire,,,,379157224,1430637,189896,,3.93,3.83
"High Wire Grapefruit","Magic Rock Brewing","Pale Ale - American",5.5,35,,,,,,,,4,"2016-11-05 00:13:27",https://untappd.com/c/379170338,https://untappd.com/beer/1127731,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,379170338,1127731,13156,,3.64,3.64
Invarsity,"Brewhouse & Kitchen - Bedford","IPA - American",6,0,,"Brewhouse & Kitchen",Bedford,Bedford,"United Kingdom",52.1383,-0.466615,3,"2016-11-08 16:27:28",https://untappd.com/c/380628261,https://untappd.com/beer/1616087,https://untappd.com/brewery/279222,England,Bedford,England,,,,380628261,1616087,279222,,3.64,3.65
"Velo Dog Strong Pale","Gun Brewery","Pale Ale - English",5.5,0,,,,,,,,3,"2016-11-13 23:30:20",https://untappd.com/c/382884187,https://untappd.com/beer/1699028,https://untappd.com/brewery/201780,England,Heathfield,"East Sussex, TN21 0JY",,,,382884187,1699028,201780,,3.65,3.65
"Pale Ale","The Ticketybrew Company","Pale Ale - Belgian",5.3,0,,,,,,,,2.5,"2016-11-13 23:31:08",https://untappd.com/c/382884576,https://untappd.com/beer/327671,https://untappd.com/brewery/57806,England,Stalybridge,"Greater Manchester, SK15 2AU",,,,382884576,327671,57806,,3.38,3.4
"Green Devil IPA","Oakham Ales","IPA - American",6,60,,,,,,,,3.5,"2016-11-13 23:37:01",https://untappd.com/c/382887562,https://untappd.com/beer/127729,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,382887562,127729,931,,3.72,3.72
"Extra Smooth Ale","John Smith's","English Bitter",3.6,0,,,,,,,,1.25,"2016-11-13 23:37:28",https://untappd.com/c/382887788,https://untappd.com/beer/1009950,https://untappd.com/brewery/1816,England,Tadcaster,"North Yorkshire",,,,382887788,1009950,1816,,2.8,2.81
VIPA,Tyris,"IPA - Session / India Session Ale",3.8,45,"Interesting, very pitthy lacks orange punch for my liking but excellent bitter and hop character considering",,,,,,,3,"2016-11-15 20:04:44",https://untappd.com/c/383237586,https://untappd.com/beer/257324,https://untappd.com/brewery/27690,Spain,"46988 Paterna, València",Valencia,,,,383237586,257324,27690,,3.48,3.5
"Ten Storey Malt Bomb Modern 80/-","Alechemy Brewing Ltd","Scottish Ale",4.5,0,,,,,,,,3.75,"2016-11-15 21:24:45",https://untappd.com/c/383253733,https://untappd.com/beer/551714,https://untappd.com/brewery/28307,Scotland,Livingston,"West Lothian",,,,383253733,551714,28307,,3.56,3.57
"Hibernator Bock","Panda Frog Project","Bock - Single / Traditional",6.3,0,,,,,,,,3.25,"2016-11-19 22:26:45",https://untappd.com/c/384739458,https://untappd.com/beer/1806251,https://untappd.com/brewery/62797,England,"North Shields,","Tyne & Wear, NE29 7XJ",,,,384739458,1806251,62797,,3.55,3.59
"Knickerbocker Glory",Flavourly,"Stout - Other",4.5,0,,,,,,,,2,"2016-11-19 22:30:19",https://untappd.com/c/384742672,https://untappd.com/beer/1805903,https://untappd.com/brewery/268309,Scotland,Edinburgh,"City of Edinburgh",,,,384742672,1805903,268309,,3.3,3.47
"Spitfire Premium Kentish Ale","Shepherd Neame","English Bitter",4.5,0,,,,,,,,2.25,"2016-11-21 23:07:38",https://untappd.com/c/385516779,https://untappd.com/beer/32722,https://untappd.com/brewery/1132,England,Faversham,Kent,,,,385516779,32722,1132,,3.23,3.24
"Amber Bitter","Banks's Beer","English Bitter",3.8,0,,,,,,,,2,"2016-11-21 23:07:58",https://untappd.com/c/385516882,https://untappd.com/beer/21345,https://untappd.com/brewery/11798,England,Wolverhampton,"West Midlands Combined Authority",,,,385516882,21345,11798,,3.14,3.15
"Shot In the Dark","Oakham Ales","Porter - Other",4.1,0,,,,,,,,2.5,"2016-11-29 21:10:36",https://untappd.com/c/388563656,https://untappd.com/beer/1839705,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,388563656,1839705,931,,3.56,3.61
"Hoppy Christmas",BrewDog,"IPA - American",7.2,66,,,,,,,,3.5,"2016-12-01 15:47:25",https://untappd.com/c/388948974,https://untappd.com/beer/245413,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,388948974,245413,241,,3.82,3.82
"Santa Paws Scotch Ale",BrewDog,"Scottish Ale",4.5,35,,,,,,,,4,"2016-12-01 15:47:41",https://untappd.com/c/388948988,https://untappd.com/beer/491728,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,388948988,491728,241,,3.27,3.27
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.5,"2016-12-01 17:37:56",https://untappd.com/c/388960867,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,388960867,5702,241,,3.78,3.78
Citra,"Oakham Ales","Golden Ale",4.2,0,,,,,,,,2.5,"2016-12-01 17:38:19",https://untappd.com/c/388960923,https://untappd.com/beer/14646,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,388960923,14646,931,,3.67,3.67
"JHB (Jeffrey Hudson Bitter)","Oakham Ales","English Bitter",4.2,0,,,,,,,,3,"2016-12-01 17:38:48",https://untappd.com/c/388960994,https://untappd.com/beer/53755,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,388960994,53755,931,,3.47,3.47
"Single-Wide I.P.A.","Boulevard Brewing Co.","IPA - American",5.7,57,,,,,,,,2.5,"2016-12-01 17:39:16",https://untappd.com/c/388961064,https://untappd.com/beer/18598,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,388961064,18598,1514,,3.57,3.57
Citra,"Oakham Ales","Golden Ale",4.2,0,,,,,,,,2.5,"2016-12-01 17:46:09",https://untappd.com/c/388962275,https://untappd.com/beer/14646,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,388962275,14646,931,,3.67,3.67
"High Wire Grapefruit","Magic Rock Brewing","Pale Ale - American",5.5,35,,,,,,,,4,"2016-12-01 17:46:35",https://untappd.com/c/388962348,https://untappd.com/beer/1127731,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,388962348,1127731,13156,,3.64,3.64
"Neon Overlord",BrewDog,"Spiced / Herbed Beer",7.3,70,,"The Cardinal's Hat",Lincoln,Lincolnshire,"United Kingdom",53.2314,-0.539421,3.5,"2016-12-01 18:44:03",https://untappd.com/c/388973208,https://untappd.com/beer/1731488,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,388973208,1731488,241,,3.46,3.47
"Neon Overlord",BrewDog,"Spiced / Herbed Beer",7.3,70,,,,,,,,3.5,"2016-12-01 18:44:10",https://untappd.com/c/388973240,https://untappd.com/beer/1731488,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,388973240,1731488,241,,3.46,3.47
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2016-12-10 17:03:25",https://untappd.com/c/392260667,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,392260667,6976,241,,3.64,3.64
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.5,"2016-12-10 17:03:46",https://untappd.com/c/392260787,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,392260787,5702,241,,3.78,3.78
"The Big Top","Magic Rock Brewing","Red Ale - Imperial / Double",7,2,,"The Stoneworks Bar",Peterborough,Peterborough,"United Kingdom",52.5724,-0.244432,3.5,"2016-12-14 20:25:51",https://untappd.com/c/393680801,https://untappd.com/beer/233014,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,393680801,233014,13156,,3.82,3.8
Rhapsody,"Alechemy Brewing Ltd","Pale Ale - American",3.8,0,,,,,,,,3.25,"2016-12-14 20:27:45",https://untappd.com/c/393681240,https://untappd.com/beer/384820,https://untappd.com/brewery/28307,Scotland,Livingston,"West Lothian",,,,393681240,384820,28307,,3.34,3.4
